UNITID,PopCode,EFTOTLT,Population
120421,19,823,
120421,20,3992,
120421,21,1735,
120421,22,1735,
120421,23,1710,
120421,24,612,
120421,25,1098,
120421,31,25,
120421,39,85,
120421,40,1013,
120421,41,5626,
120421,42,5626,
120421,43,4530,
120421,44,813,
120421,45,3717,
120421,51,1096,
120421,59,738,
120421,60,2979,
120537,1,1025,All Students
120537,2,564,Undergrad
120537,3,564,
120537,4,118,
120537,5,446,
120537,12,461,Graduate
120537,19,117,
120537,20,329,
120537,21,855,
120537,22,500,
120537,23,500,
120537,24,116,
120537,25,384,
120537,32,355,
120537,39,104,
120537,40,280,
120537,41,170,
120537,42,64,
120537,43,64,
120537,44,2,
120537,45,62,
120537,52,106,
120537,59,13,
120537,60,49,
120661,1,147,All Students
120661,2,147,Undergrad
120661,3,147,
120661,4,141,
120661,5,6,
120661,20,6,
120661,21,147,
120661,22,147,
120661,23,147,
120661,24,141,
120661,25,6,
120661,40,6,
120698,1,1065,All Students
120698,2,14,Undergrad
120698,3,14,
120698,5,14,
120698,12,1051,Graduate
120698,19,7,
120698,20,7,
120698,21,886,
120698,22,14,
120698,23,14,
120698,25,14,
120698,32,872,
120698,39,7,
120698,40,7,
120698,41,179,
120698,52,179,
120768,1,1068,All Students
120768,2,312,Undergrad
120768,3,312,
120768,4,5,
120768,5,307,
120768,12,756,Graduate
120768,19,54,
120768,20,253,
120768,21,49,
120768,22,1,
120768,23,1,
120768,25,1,
120768,32,48,
120768,40,1,
120768,41,1019,
120768,42,311,
120768,43,311,
120768,44,5,
120768,45,306,
120768,52,708,
120768,59,54,
120768,60,252,
120795,1,124,All Students
120795,12,124,Graduate
120795,21,44,
120795,32,44,
120795,41,80,
120795,52,80,
120838,1,101,All Students
120838,2,44,Undergrad
120838,3,44,
120838,4,17,
120838,5,27,
120838,12,57,Graduate
120838,20,27,
120838,21,99,
120838,22,43,
120838,23,43,
120838,24,17,
120838,25,26,
120838,32,56,
120838,40,26,
120838,41,2,
120838,42,1,
120838,43,1,
120838,45,1,
120838,52,1,
120838,60,1,
120865,1,974,All Students
120865,2,937,Undergrad
120865,3,805,
120865,4,87,
120865,5,718,
120865,11,132,
120865,12,37,Graduate
120865,19,113,
120865,20,605,
120865,21,755,
120865,22,748,
120865,23,702,
120865,24,87,
120865,25,615,
120865,31,46,
120865,32,7,
120865,39,89,
120865,40,526,
120865,41,219,
120865,42,189,
120865,43,103,
120865,45,103,
120865,51,86,
120865,52,30,
120865,59,24,
120865,60,79,
120883,1,6944,All Students
120883,2,3249,Undergrad
120883,3,3204,
120883,4,766,
120883,5,2438,
120883,11,45,
120883,12,3695,Graduate
120883,19,185,
120883,20,2253,
120883,21,5919,
120883,22,3138,
120883,23,3125,
120883,24,764,
120883,25,2361,
120883,31,13,
120883,32,2781,
120883,39,184,
120883,40,2177,
120883,41,1025,
120883,42,111,
120883,43,79,
120883,44,2,
120883,45,77,
120883,51,32,
120883,52,914,
120883,59,1,
120883,60,76,
120953,1,3833,All Students
120953,2,3833,Undergrad
120953,3,3381,
120953,4,731,
120953,5,2650,
120953,11,452,
120953,19,334,
120953,20,2316,
120953,21,673,
120953,22,673,
120953,23,644,
120953,24,94,
120953,25,550,
120953,31,29,
120953,39,63,
120953,40,487,
120953,41,3160,
120953,42,3160,
120953,43,2737,
120953,44,637,
120953,45,2100,
120953,51,423,
120953,59,271,
120953,60,1829,
120971,1,19550,All Students
120971,2,19550,Undergrad
120971,3,17712,
120971,4,4344,
120971,5,13368,
120971,11,1838,
120971,19,1308,
120971,20,12060,
120971,21,6443,
120971,22,6443,
120971,23,6319,
120971,24,2062,
120971,25,4257,
120971,31,124,
120971,39,325,
120971,40,3932,
120971,41,13107,
120971,42,13107,
120971,43,11393,
120971,44,2282,
120971,45,9111,
120971,51,1714,
120971,59,983,
120971,60,8128,
121044,1,24597,All Students
121044,2,24597,Undergrad
121044,3,21466,
121044,4,5304,
121044,5,16162,
121044,11,3131,
121044,19,1727,
121044,20,14435,
121044,21,8744,
121044,22,8744,
121044,23,8670,
121044,24,3152,
121044,25,5518,
121044,31,74,
121044,39,438,
121044,40,5080,
121044,41,15853,
121044,42,15853,
121044,43,12796,
121044,44,2152,
121044,45,10644,
121044,51,3057,
121044,59,1289,
121044,60,9355,
121150,1,8976,All Students
121150,2,3553,Undergrad
121150,3,3553,
121150,4,843,
121150,5,2710,
121150,12,5423,Graduate
121150,19,85,
121150,20,2625,
121150,21,5821,
121150,22,3390,
121150,23,3390,
121150,24,840,
121150,25,2550,
121150,32,2431,
121150,39,73,
121150,40,2477,
121150,41,3155,
121150,42,163,
121150,43,163,
121150,44,3,
121150,45,160,
121150,52,2992,
121150,59,12,
121150,60,148,
121257,1,1242,All Students
121257,2,1242,Undergrad
121257,3,1227,
121257,4,310,
121257,5,917,
121257,11,15,
121257,19,34,
121257,20,883,
121257,21,1210,
121257,22,1210,
121257,23,1195,
121257,24,310,
121257,25,885,
121257,31,15,
121257,39,34,
121257,40,851,
121257,41,32,
121257,42,32,
121257,43,32,
121257,45,32,
121257,60,32,
121309,1,4757,All Students
121309,2,3246,Undergrad
121309,3,3188,
121309,4,585,
121309,5,2603,
121309,11,58,
121309,12,1511,Graduate
121309,19,350,
121309,20,2253,
121309,21,3511,
121309,22,2759,
121309,23,2759,
121309,24,584,
121309,25,2175,
121309,32,752,
121309,39,223,
121309,40,1952,
121309,41,1246,
121309,42,487,
121309,43,429,
121309,44,1,
121309,45,428,
121309,51,58,
121309,52,759,
121309,59,127,
121309,60,301,
121345,1,1700,All Students
121345,2,1700,Undergrad
121345,3,1666,
121345,4,436,
121345,5,1230,
121345,11,34,
121345,19,22,
121345,20,1208,
121345,21,1667,
121345,22,1667,
121345,23,1659,
121345,24,436,
121345,25,1223,
121345,31,8,
121345,39,22,
121345,40,1201,
121345,41,33,
121345,42,33,
121345,43,7,
121345,45,7,
121345,51,26,
121345,60,7,
121363,1,4784,All Students
121363,2,4784,Undergrad
121363,3,2834,
121363,4,599,
121363,5,2235,
121363,11,1950,
121363,19,277,
121363,20,1958,
121363,21,1578,
121363,22,1578,
121363,23,1187,
121363,24,329,
121363,25,858,
121363,31,391,
121363,39,34,
121363,40,824,
121363,41,3206,
121363,42,3206,
121363,43,1647,
121363,44,270,
121363,45,1377,
121363,51,1559,
121363,59,243,
121363,60,1134,
121433,1,93,All Students
121433,2,93,Undergrad
121433,3,93,
121433,4,3,
121433,5,90,
121433,20,90,
121433,21,92,
121433,22,92,
121433,23,92,
121433,24,3,
121433,25,89,
121433,40,89,
121433,41,1,
121433,42,1,
121433,43,1,
121433,45,1,
121433,60,1,
121619,1,27248,All Students
121619,2,27248,Undergrad
121619,3,22485,
121619,4,3947,
121619,5,18538,
121619,11,4763,
121619,19,2302,
121619,20,16236,
121619,21,4351,
121619,22,4351,
121619,23,4252,
121619,24,1350,
121619,25,2902,
121619,31,99,
121619,39,257,
121619,40,2645,
121619,41,22897,
121619,42,22897,
121619,43,18233,
121619,44,2597,
121619,45,15636,
121619,51,4664,
121619,59,2045,
121619,60,13591,
121628,1,230,All Students
121628,12,230,Graduate
121628,21,86,
121628,32,86,
121628,41,144,
121628,52,144,
121637,1,112,All Students
121637,2,112,Undergrad
121637,3,112,
121637,4,19,
121637,5,93,
121637,20,93,
121637,21,108,
121637,22,108,
121637,23,108,
121637,24,19,
121637,25,89,
121637,40,89,
121637,41,4,
121637,42,4,
121637,43,4,
121637,45,4,
121637,60,4,
121691,1,3087,All Students
121691,2,2049,Undergrad
121691,3,2049,
121691,4,494,
121691,5,1555,
121691,12,1038,Graduate
121691,19,119,
121691,20,1436,
121691,21,2750,
121691,22,1918,
121691,23,1918,
121691,24,494,
121691,25,1424,
121691,32,832,
121691,39,92,
121691,40,1332,
121691,41,337,
121691,42,131,
121691,43,131,
121691,45,131,
121691,52,206,
121691,59,27,
121691,60,104,
121707,1,4706,All Students
121707,2,4706,Undergrad
121707,3,3829,
121707,4,785,
121707,5,3044,
121707,11,877,
121707,19,341,
121707,20,2703,
121707,21,1551,
121707,22,1551,
121707,23,1517,
121707,24,428,
121707,25,1089,
121707,31,34,
121707,39,66,
121707,40,1023,
121707,41,3155,
121707,42,3155,
121707,43,2312,
121707,44,357,
121707,45,1955,
121707,51,843,
121707,59,275,
121707,60,1680,
121859,1,254,All Students
121859,2,254,Undergrad
121859,3,254,
121859,4,49,
121859,5,205,
121859,20,205,
121859,21,137,
121859,22,137,
121859,23,137,
121859,24,29,
121859,25,108,
121859,40,108,
121859,41,117,
121859,42,117,
121859,43,117,
121859,44,20,
121859,45,97,
121859,60,97,
121868,1,196,All Students
121868,2,196,Undergrad
121868,3,196,
121868,4,47,
121868,5,149,
121868,20,149,
121868,21,99,
121868,22,99,
121868,23,99,
121868,24,30,
121868,25,69,
121868,40,69,
121868,41,97,
121868,42,97,
121868,43,97,
121868,44,17,
121868,45,80,
121868,60,80,
121886,1,17441,All Students
121886,2,17441,Undergrad
121886,3,15684,
121886,4,4269,
121886,5,11415,
121886,11,1757,
121886,19,1309,
121886,20,10106,
121886,21,3991,
121886,22,3991,
121886,23,3920,
121886,24,1447,
121886,25,2473,
121886,31,71,
121886,39,218,
121886,40,2255,
121886,41,13450,
121886,42,13450,
121886,43,11764,
121886,44,2822,
121886,45,8942,
121886,51,1686,
121886,59,1091,
121886,60,7851,
121901,1,21730,All Students
121901,2,21730,Undergrad
121901,3,18346,
121901,4,4443,
121901,5,13903,
121901,11,3384,
121901,19,1659,
121901,20,12244,
121901,21,5755,
121901,22,5755,
121901,23,5644,
121901,24,2204,
121901,25,3440,
121901,31,111,
121901,39,321,
121901,40,3119,
121901,41,15975,
121901,42,15975,
121901,43,12702,
121901,44,2239,
121901,45,10463,
121901,51,3273,
121901,59,1338,
121901,60,9125,
122117,1,102,All Students
122117,12,102,Graduate
122117,21,56,
122117,32,56,
122117,41,46,
122117,52,46,
122180,1,19920,All Students
122180,2,19920,Undergrad
122180,3,17657,
122180,4,3272,
122180,5,14385,
122180,11,2263,
122180,19,2863,
122180,20,11522,
122180,21,4638,
122180,22,4638,
122180,23,4535,
122180,24,1398,
122180,25,3137,
122180,31,103,
122180,39,332,
122180,40,2805,
122180,41,15282,
122180,42,15282,
122180,43,13122,
122180,44,1874,
122180,45,11248,
122180,51,2160,
122180,59,2531,
122180,60,8717,
122205,1,20764,All Students
122205,2,20764,Undergrad
122205,3,17684,
122205,4,3642,
122205,5,14042,
122205,11,3080,
122205,19,2368,
122205,20,11674,
122205,21,6165,
122205,22,6165,
122205,23,6058,
122205,24,1706,
122205,25,4352,
122205,31,107,
122205,39,282,
122205,40,4070,
122205,41,14599,
122205,42,14599,
122205,43,11626,
122205,44,1936,
122205,45,9690,
122205,51,2973,
122205,59,2086,
122205,60,7604,
122296,1,1926,All Students
122296,2,735,Undergrad
122296,3,718,
122296,5,718,
122296,11,17,
122296,12,1191,Graduate
122296,19,221,
122296,20,497,
122296,21,1402,
122296,22,599,
122296,23,599,
122296,25,599,
122296,32,803,
122296,39,200,
122296,40,399,
122296,41,524,
122296,42,136,
122296,43,119,
122296,45,119,
122296,51,17,
122296,52,388,
122296,59,21,
122296,60,98,
122339,1,13242,All Students
122339,2,13242,Undergrad
122339,3,10441,
122339,4,1937,
122339,5,8504,
122339,11,2801,
122339,19,2000,
122339,20,6504,
122339,21,1221,
122339,22,1221,
122339,23,1188,
122339,24,261,
122339,25,927,
122339,31,33,
122339,39,147,
122339,40,780,
122339,41,12021,
122339,42,12021,
122339,43,9253,
122339,44,1676,
122339,45,7577,
122339,51,2768,
122339,59,1853,
122339,60,5724,
122375,1,19212,All Students
122375,2,19212,Undergrad
122375,3,16098,
122375,4,3166,
122375,5,12932,
122375,11,3114,
122375,19,2204,
122375,20,10728,
122375,21,2855,
122375,22,2855,
122375,23,2812,
122375,24,598,
122375,25,2214,
122375,31,43,
122375,39,199,
122375,40,2015,
122375,41,16357,
122375,42,16357,
122375,43,13286,
122375,44,2568,
122375,45,10718,
122375,51,3071,
122375,59,2005,
122375,60,8713,
122384,1,14257,All Students
122384,2,14257,Undergrad
122384,3,11271,
122384,4,1962,
122384,5,9309,
122384,11,2986,
122384,19,2097,
122384,20,7212,
122384,21,1620,
122384,22,1620,
122384,23,1561,
122384,24,373,
122384,25,1188,
122384,31,59,
122384,39,208,
122384,40,980,
122384,41,12637,
122384,42,12637,
122384,43,9710,
122384,44,1589,
122384,45,8121,
122384,51,2927,
122384,59,1889,
122384,60,6232,
122409,1,41137,All Students
122409,2,35782,Undergrad
122409,3,35377,
122409,4,6629,
122409,5,28748,
122409,11,405,
122409,12,5355,Graduate
122409,19,4620,
122409,20,24128,
122409,21,35588,
122409,22,32309,
122409,23,32130,
122409,24,6552,
122409,25,25578,
122409,31,179,
122409,32,3279,
122409,39,4198,
122409,40,21380,
122409,41,5549,
122409,42,3473,
122409,43,3247,
122409,44,77,
122409,45,3170,
122409,51,226,
122409,52,2076,
122409,59,422,
122409,60,2748,
122436,1,9714,All Students
122436,2,5851,Undergrad
122436,3,5671,
122436,4,1104,
122436,5,4567,
122436,11,180,
122436,12,3863,Graduate
122436,19,345,
122436,20,4222,
122436,21,7415,
122436,22,5651,
122436,23,5584,
122436,24,1102,
122436,25,4482,
122436,31,67,
122436,32,1764,
122436,39,337,
122436,40,4145,
122436,41,2299,
122436,42,200,
122436,43,87,
122436,44,2,
122436,45,85,
122436,51,113,
122436,52,2099,
122436,59,8,
122436,60,77,
122506,1,439,All Students
122506,2,227,Undergrad
122506,3,226,
122506,4,64,
122506,5,162,
122506,11,1,
122506,12,212,Graduate
122506,19,5,
122506,20,157,
122506,21,430,
122506,22,221,
122506,23,221,
122506,24,64,
122506,25,157,
122506,32,209,
122506,39,5,
122506,40,152,
122506,41,9,
122506,42,6,
122506,43,5,
122506,45,5,
122506,51,1,
122506,52,3,
122506,60,5,
122597,1,22563,All Students
122597,2,19444,Undergrad
122597,3,18639,
122597,4,2340,
122597,5,16299,
122597,11,805,
122597,12,3119,Graduate
122597,19,2318,
122597,20,13981,
122597,21,17419,
122597,22,15416,
122597,23,15273,
122597,24,2218,
122597,25,13055,
122597,31,143,
122597,32,2003,
122597,39,1951,
122597,40,11104,
122597,41,5144,
122597,42,4028,
122597,43,3366,
122597,44,122,
122597,45,3244,
122597,51,662,
122597,52,1116,
122597,59,367,
122597,60,2877,
122612,1,8913,All Students
122612,2,5321,Undergrad
122612,3,5287,
122612,4,920,
122612,5,4367,
122612,11,34,
122612,12,3592,Graduate
122612,19,251,
122612,20,4116,
122612,21,7065,
122612,22,5123,
122612,23,5110,
122612,24,918,
122612,25,4192,
122612,31,13,
122612,32,1942,
122612,39,234,
122612,40,3958,
122612,41,1848,
122612,42,198,
122612,43,177,
122612,44,2,
122612,45,175,
122612,51,21,
122612,52,1650,
122612,59,17,
122612,60,158,
122649,1,154,All Students
122649,12,154,Graduate
122649,21,144,
122649,32,144,
122649,41,10,
122649,52,10,
122658,1,20969,All Students
122658,2,20969,Undergrad
122658,3,15781,
122658,4,3787,
122658,5,11994,
122658,11,5188,
122658,19,702,
122658,20,11292,
122658,21,9431,
122658,22,9431,
122658,23,8941,
122658,24,2614,
122658,25,6327,
122658,31,490,
122658,39,318,
122658,40,6009,
122658,41,11538,
122658,42,11538,
122658,43,6840,
122658,44,1173,
122658,45,5667,
122658,51,4698,
122658,59,384,
122658,60,5283,
122685,1,2318,All Students
122685,2,2318,Undergrad
122685,3,2207,
122685,4,337,
122685,5,1870,
122685,11,111,
122685,19,318,
122685,20,1552,
122685,21,2318,
122685,22,2318,
122685,23,2207,
122685,24,337,
122685,25,1870,
122685,31,111,
122685,39,318,
122685,40,1552,
122694,1,798,All Students
122694,2,798,Undergrad
122694,3,798,
122694,4,141,
122694,5,657,
122694,19,81,
122694,20,576,
122694,21,798,
122694,22,798,
122694,23,798,
122694,24,141,
122694,25,657,
122694,39,81,
122694,40,576,
122728,1,1865,All Students
122728,2,1317,Undergrad
122728,3,1294,
122728,4,236,
122728,5,1058,
122728,11,23,
122728,12,548,Graduate
122728,19,297,
122728,20,761,
122728,21,1546,
122728,22,1165,
122728,23,1162,
122728,24,231,
122728,25,931,
122728,31,3,
122728,32,381,
122728,39,268,
122728,40,663,
122728,41,319,
122728,42,152,
122728,43,132,
122728,44,5,
122728,45,127,
122728,51,20,
122728,52,167,
122728,59,29,
122728,60,98,
122746,1,8609,All Students
122746,2,8609,Undergrad
122746,3,7105,
122746,4,1649,
122746,5,5456,
122746,11,1504,
122746,19,1084,
122746,20,4372,
122746,21,1786,
122746,22,1786,
122746,23,1738,
122746,24,524,
122746,25,1214,
122746,31,48,
122746,39,144,
122746,40,1070,
122746,41,6823,
122746,42,6823,
122746,43,5367,
122746,44,1125,
122746,45,4242,
122746,51,1456,
122746,59,940,
122746,60,3302,
122755,1,37661,All Students
122755,2,28008,Undergrad
122755,3,27601,
122755,4,4604,
122755,5,22997,
122755,11,407,
122755,12,9653,Graduate
122755,19,3353,
122755,20,19644,
122755,21,27707,
122755,22,22714,
122755,23,22655,
122755,24,4414,
122755,25,18241,
122755,31,59,
122755,32,4993,
122755,39,2809,
122755,40,15432,
122755,41,9954,
122755,42,5294,
122755,43,4946,
122755,44,190,
122755,45,4756,
122755,51,348,
122755,52,4660,
122755,59,544,
122755,60,4212,
122791,1,9901,All Students
122791,2,9901,Undergrad
122791,3,7977,
122791,4,1722,
122791,5,6255,
122791,11,1924,
122791,19,938,
122791,20,5317,
122791,21,2209,
122791,22,2209,
122791,23,2140,
122791,24,752,
122791,25,1388,
122791,31,69,
122791,39,93,
122791,40,1295,
122791,41,7692,
122791,42,7692,
122791,43,5837,
122791,44,970,
122791,45,4867,
122791,51,1855,
122791,59,845,
122791,60,4022,
122889,1,12334,All Students
122889,2,12334,Undergrad
122889,3,9889,
122889,4,2480,
122889,5,7409,
122889,11,2445,
122889,19,741,
122889,20,6668,
122889,21,4859,
122889,22,4859,
122889,23,4711,
122889,24,1543,
122889,25,3168,
122889,31,148,
122889,39,217,
122889,40,2951,
122889,41,7475,
122889,42,7475,
122889,43,5178,
122889,44,937,
122889,45,4241,
122889,51,2297,
122889,59,524,
122889,60,3717,
122931,1,9728,All Students
122931,2,6577,Undergrad
122931,3,6552,
122931,4,1612,
122931,5,4940,
122931,11,25,
122931,12,3151,Graduate
122931,19,205,
122931,20,4735,
122931,21,8350,
122931,22,6431,
122931,23,6419,
122931,24,1606,
122931,25,4813,
122931,31,12,
122931,32,1919,
122931,39,202,
122931,40,4611,
122931,41,1378,
122931,42,146,
122931,43,133,
122931,44,6,
122931,45,127,
122931,51,13,
122931,52,1232,
122931,59,3,
122931,60,124,
122977,1,23453,All Students
122977,2,23453,Undergrad
122977,3,21440,
122977,4,5291,
122977,5,16149,
122977,11,2013,
122977,19,1534,
122977,20,14615,
122977,21,9430,
122977,22,9430,
122977,23,9306,
122977,24,3351,
122977,25,5955,
122977,31,124,
122977,39,438,
122977,40,5517,
122977,41,14023,
122977,42,14023,
122977,43,12134,
122977,44,1940,
122977,45,10194,
122977,51,1889,
122977,59,1096,
122977,60,9098,
123013,1,17854,All Students
123013,2,17854,Undergrad
123013,3,15080,
123013,4,2734,
123013,5,12346,
123013,11,2774,
123013,19,707,
123013,20,11639,
123013,21,5064,
123013,22,5064,
123013,23,4996,
123013,24,1414,
123013,25,3582,
123013,31,68,
123013,39,140,
123013,40,3442,
123013,41,12790,
123013,42,12790,
123013,43,10084,
123013,44,1320,
123013,45,8764,
123013,51,2706,
123013,59,567,
123013,60,8197,
123095,1,1057,All Students
123095,12,1057,Graduate
123095,21,220,
123095,32,220,
123095,41,837,
123095,52,837,
123165,1,1137,All Students
123165,2,1117,Undergrad
123165,3,1113,
123165,4,313,
123165,5,800,
123165,11,4,
123165,12,20,Graduate
123165,19,5,
123165,20,795,
123165,21,1127,
123165,22,1112,
123165,23,1109,
123165,24,313,
123165,25,796,
123165,31,3,
123165,32,15,
123165,39,5,
123165,40,791,
123165,41,10,
123165,42,5,
123165,43,4,
123165,45,4,
123165,51,1,
123165,52,5,
123165,60,4,
123217,1,14494,All Students
123217,2,14494,Undergrad
123217,3,11562,
123217,4,2587,
123217,5,8975,
123217,11,2932,
123217,19,544,
123217,20,8431,
123217,21,5494,
123217,22,5494,
123217,23,5373,
123217,24,1687,
123217,25,3686,
123217,31,121,
123217,39,180,
123217,40,3506,
123217,41,9000,
123217,42,9000,
123217,43,6189,
123217,44,900,
123217,45,5289,
123217,51,2811,
123217,59,364,
123217,60,4925,
123280,1,25,All Students
123280,2,21,Undergrad
123280,3,21,
123280,4,4,
123280,5,17,
123280,12,4,Graduate
123280,19,6,
123280,20,11,
123280,21,10,
123280,22,7,
123280,23,7,
123280,24,3,
123280,25,4,
123280,32,3,
123280,39,2,
123280,40,2,
123280,41,15,
123280,42,14,
123280,43,14,
123280,44,1,
123280,45,13,
123280,52,1,
123280,59,4,
123280,60,9,
123299,1,9073,All Students
123299,2,9073,Undergrad
123299,3,6128,
123299,4,969,
123299,5,5159,
123299,11,2945,
123299,19,469,
123299,20,4690,
123299,21,3223,
123299,22,3223,
123299,23,3063,
123299,24,590,
123299,25,2473,
123299,31,160,
123299,39,129,
123299,40,2344,
123299,41,5850,
123299,42,5850,
123299,43,3065,
123299,44,379,
123299,45,2686,
123299,51,2785,
123299,59,340,
123299,60,2346,
123341,1,19125,All Students
123341,2,19125,Undergrad
123341,3,14122,
123341,4,2856,
123341,5,11266,
123341,11,5003,
123341,19,902,
123341,20,10364,
123341,21,6631,
123341,22,6631,
123341,23,6520,
